Crosswalk2023_CBSA Code,Crosswalk2023_CBSA Title,Crosswalk2023_State Name,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI25_Metro Area,HousingPI25_GEOID.1,HousingPI25_1980,HousingPI25_1981,HousingPI25_1982,HousingPI25_1983,HousingPI25_1984,HousingPI25_1985,HousingPI25_1986,HousingPI25_1987,HousingPI25_1988,HousingPI25_1989,HousingPI25_1990,HousingPI25_1991,HousingPI25_1992,HousingPI25_1993,HousingPI25_1994,HousingPI25_1995,HousingPI25_1996,HousingPI25_1997,HousingPI25_1998,HousingPI25_1999,HousingPI25_2000,HousingPI25_2001,HousingPI25_2002,HousingPI25_2003,HousingPI25_2004,HousingPI25_2005,HousingPI25_2006,HousingPI25_2007,HousingPI25_2008,HousingPI25_2009,HousingPI25_2010,HousingPI25_2011,HousingPI25_2012,HousingPI25_2013,HousingPI25_2014,HousingPI25_2015,HousingPI25_2016,HousingPI25_2017,HousingPI25_2018,HousingPI25_2019,HousingPI25_2020,HousingPI25_2021,HousingPI25_2022,HousingPI25_2023,HousingPI25_2024,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
26980,"Iowa City, IA",Iowa,0.0,0.0,167349.42192560047,50772.129749828186,529510.7775001783,19604.869520735523,45.748411605502326,12254.192307503345,52007.13797980424,92322.64215894997,2654773.6857221792,4412278.063324738,12206706.36071108,0.0,0.0,16642.01042532917,61684.09128234007,0.0,0.0,606.7156245041776,211393.1,7072954.502408254,80327.10651432825,11699.846285025254,219556.51983415865,193167.74085586536,108569.47209025396,14169891.929114657,11347182.995860036,19255673.0147079,0.0,0.0,233383.5120955736,5541.439195878833,0.0,0.0,2034338400000.0,2034860400000.0,2034338400000.0,2034338400000.0,2034217167197.8828,2033575380001.6587,438737436271.3441,2034338400000.0,70512400274.69746,2034338400000.0,2034338400000.0,0.0,0.0,127512298197.30968,2034338400000.0,0.0,0.0,36714435773.0,36713971000.0,36714435773.0,36714435773.0,36710682674.82503,36705306059.88575,7399042396.321208,36714435773.0,1428264221.9717844,36714435773.0,36714435773.0,0.0,0.0,2685850010.6309314,36714435773.0,36714435773.0,175374.0,1206.00644268,16243.0,13187.0,3056.0,29430.0,1401.4649478313754,1259.865072140664,1897.0313650543576,1871.645265535112,"Iowa City, IA",26980.0,3.9,3.7,3.5,3.5,3.4,3.3,3.2,3.1,2.9,2.9,2.9,2.9,3.0,3.0,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.3,3.4,3.4,3.5,3.6,3.5,3.3,3.3,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.5,3.5,3.5,3.5,3.6,3.7,3.9,4.0,4.3,96515.0,98217.0,98912.0,99171.0,100651.0,96263.0,96629.0,98625.0,99217.0,99902.0,93902.0,95646.0,96435.0,97181.0,98628.0,91803.0,93327.0,96256.0,96814.0,97543.0,2613.0,2571.0,2477.0,1990.0,2023.0,4460.0,3302.0,2369.0,2403.0,2359.0
27060,"Ithaca, NY",New York,0.0,0.0,402698.1189126987,15949.153021017935,57986.10816644733,108238.93149698296,10354.60749496018,17607.423563867796,17399.999999999996,94752.98595078636,135395.6633341285,240237.98726880449,1144517.3382157849,0.0,0.0,2337.8888093298688,1506.510062143032,0.0,0.0,1705.8112209221515,72083.69999999998,84500.96089225194,0.109147821357483,553712.1860397232,29219.560419437472,104999.99999999984,8618.876190273057,1424648.6296351345,98414.94622272236,439577.6984644727,0.0,0.0,23648.848227419967,1069.442973589438,0.0,0.0,1223602800000.0,1226584000000.0,1223602800000.0,1223602800000.0,1223602800000.0,1221149963251.2622,396874153457.8381,1223602800000.0,20646880233.285168,1223602800000.0,1223602800000.0,0.0,0.0,385585863165.92175,1223602800000.0,0.0,0.0,20211050346.0,20210787000.0,20211050346.0,20211050346.0,20211050346.0,20166247467.036625,8074996590.5167265,20211050346.0,407195921.2710258,20211050346.0,20211050346.0,0.0,0.0,5884319202.819562,20211050346.0,20211050346.0,105483.0,496.51002375,13388.0,8948.0,4440.0,22336.0,959.8770754633116,888.2854271009967,1302.7770338780156,1313.9227526761229,"Ithaca, NY",27060.0,2.8,2.7,2.6,2.5,2.7,2.9,3.2,3.5,3.6,3.5,3.3,3.2,3.3,3.3,3.1,2.9,2.9,2.9,2.7,2.6,2.6,2.8,2.8,3.0,3.1,3.3,3.3,3.2,3.3,3.2,3.1,3.0,3.1,3.0,3.0,3.1,3.2,3.4,3.5,3.6,3.7,3.9,4.4,4.8,5.4,50990.0,53328.0,52645.0,52603.0,51401.0,49203.0,49049.0,48351.0,48446.0,48344.0,48742.0,51161.0,50435.0,50740.0,49594.0,46398.0,47139.0,46932.0,46946.0,46752.0,2248.0,2167.0,2210.0,1863.0,1807.0,2805.0,1910.0,1419.0,1500.0,1592.0
27100,"Jackson, MI",Michigan,0.0,0.0,335293.3395629889,62896.41076031675,6845.863279142712,284860.52463647374,867.7523009452533,5880.710514913683,17399.999999999807,286479.5274571022,128623.92132850215,47493.759142840085,3633574.5633024606,0.0,0.0,4595.286576833649,85132.01056348502,0.0,0.0,2849.0904467158584,241457.1,110159.46458948836,3454.3308413907307,90804.11791596896,81916.94602514569,4499.9999999999945,37958.509648305975,155947.2880584617,2208503.842934686,5686517.810599821,0.0,0.0,45363.72469084899,47269.938494580754,0.0,0.0,1859583252961.26,1860245600000.0,1859584400000.0,1859583252961.26,1834974943404.404,1859583252961.26,249145606393.87964,1859584400000.0,30703735935.9416,1859584400000.0,1859584400000.0,0.0,0.0,760394073830.2455,1859583252961.26,0.0,0.0,29463207858.897984,29462720000.0,29463217294.0,29463207858.897984,29105772293.96069,29463207858.897984,3556950220.972972,29463217294.0,809064422.1687084,29463217294.0,29463217294.0,0.0,0.0,11340931459.208002,29463207858.897984,29463217294.0,160309.0,730.79693778,8749.0,8243.0,506.0,16992.0,885.1768184944746,877.0763934800663,1231.8551051158574,1261.2894196020195,"Jackson, MI",27100.0,1.9,1.9,1.7,1.6,1.6,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.9,1.8,1.8,1.9,2.0,2.1,2.1,2.2,2.2,2.3,2.5,2.6,2.7,2.8,2.8,2.7,2.5,2.4,2.2,2.2,2.2,2.2,2.2,2.3,2.4,2.5,2.4,2.5,2.5,2.7,3.0,3.0,3.2,73392.0,73714.0,73051.0,73398.0,73659.0,73929.0,71064.0,73217.0,74929.0,75282.0,69521.0,70088.0,69645.0,70421.0,70795.0,66944.0,67008.0,69934.0,71817.0,71635.0,3871.0,3626.0,3406.0,2977.0,2864.0,6985.0,4056.0,3283.0,3112.0,3647.0
27140,"Jackson, MS",Mississippi,0.0,0.0,0.0,1721973.436206809,132168.17538454026,5567314.948698479,281911.3073452252,447387.0835749565,167782.3261891817,1972273.791498962,17035436.67366218,2193831.310868687,25328371.370431803,0.0,0.0,10898.653535724314,981472.0809398494,0.0,0.0,0.0,5500974.100000001,11465482.04764106,63069.65257765777,12252457.645616451,1066119.4979202282,40919.53266659981,420262.91151578847,11200535.09467918,4848706.275477063,28241647.735686056,0.0,0.0,91403.04201008502,18678.215943791685,0.0,0.0,0.0,7191628800000.0,7141018000000.0,7141011172312.036,7139956590450.973,7140391425035.305,726121493399.0522,7141018000000.0,512259369056.7011,7141018000000.0,7141018000000.0,0.0,0.0,329030335328.2896,7141011172312.036,0.0,0.0,0.0,107167540000.0,107169328825.0,107169280671.54231,107162007987.15416,107164578167.11598,10930922238.60542,107169328825.0,8832835847.937122,107169328825.0,107169328825.0,0.0,0.0,4530629705.894987,107169280671.54231,107169328825.0,615605.0,6166.13333193,22218.0,21699.0,519.0,43917.0,1804.3031895997967,1769.9646889133128,2509.432206695371,2546.5965522634324,"Jackson, MS",27140.0,3.7,3.4,3.4,3.5,3.4,3.4,3.3,3.1,2.9,2.8,2.8,2.7,2.6,2.6,2.6,2.5,2.7,2.6,2.7,2.6,2.6,2.8,2.9,2.8,3.0,3.3,3.5,3.1,2.9,3.1,3.1,3.1,3.2,3.3,3.3,3.4,3.4,3.4,3.3,3.3,3.7,4.0,4.2,3.7,3.9,283387.0,283915.0,284595.0,282595.0,283616.0,274669.0,275767.0,276604.0,276800.0,282889.0,267755.0,269110.0,271420.0,270007.0,269463.0,253917.0,261813.0,267009.0,269126.0,274846.0,15632.0,14805.0,13175.0,12588.0,14153.0,20752.0,13954.0,9595.0,7674.0,8043.0
27180,"Jackson, TN",Tennessee,0.0,0.0,0.0,14186314.585561968,155575.33387642703,1934579.8803426628,7728.920427466903,40641.91921314306,69599.99999999908,1132243.5633349326,715367.4810949999,1046884.054529636,14947238.19303493,0.0,0.0,4205.649461256348,111570.16626264428,0.0,0.0,0.0,26117481.6,73183.57272382261,28507.12628545431,685708.9624352715,81642.75934101047,17999.99999999999,70897.79293179986,4411972.036593672,710409.6164492222,6666079.581151439,0.0,0.0,38637.12186972723,32605.655868502938,0.0,0.0,0.0,2093846400000.0,2092721200000.0,2092721198203.972,2090764106458.254,2092664231300.1292,269514403581.16745,2092721200000.0,39073005171.61818,2092721200000.0,2092721200000.0,0.0,0.0,627604548915.4814,2092721198203.972,0.0,0.0,0.0,34613031000.0,34613607343.0,34613607334.82536,34592681132.683586,34613252646.46617,3760957330.4730873,34613607343.0,909793066.8906984,34613607343.0,34613607343.0,0.0,0.0,8766551116.749294,34613607334.82536,34613607343.0,180407.0,1731.2759677200002,8033.0,6872.0,1161.0,14905.0,984.9979695410544,861.0865229464458,1273.9548657625198,1342.234331255165,"Jackson, TN",27180.0,3.3,3.3,3.1,3.1,2.9,3.0,3.0,2.8,2.8,2.5,2.5,2.5,2.5,2.5,2.4,2.5,2.5,2.6,2.6,2.5,2.6,2.7,2.7,2.7,2.7,2.8,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.6,2.7,2.7,2.8,2.8,2.9,2.9,3.3,3.8,3.9,3.9,82895.0,77221.0,77358.0,78206.0,79423.0,79160.0,78924.0,78264.0,77961.0,78339.0,77735.0,72896.0,73874.0,74863.0,76259.0,73145.0,75120.0,75384.0,75202.0,75328.0,5160.0,4325.0,3484.0,3343.0,3164.0,6015.0,3804.0,2880.0,2759.0,3011.0
27260,"Jacksonville, FL",Florida,0.0,490967.1021811771,233622.3306679733,1749430.3615898287,281242.62721899524,5.379740200221585,11432132.472545955,12231.764624988828,87000.00000000162,5611739.668766595,27691722.7584697,480294.0163651001,12345354.730358344,0.0,0.0,45933.50616135845,2110.6033104012376,0.0,8620962.981188398,4400.488351234015,4677313.3,33604.98614614551,0.118898479317162,240047950.07882696,23191.956934683487,22500.0,425589.2721926004,593072.4761074595,291062.1418751898,8519037.84070618,0.0,0.0,12216491.464888657,4445.685344365791,0.0,2084192650820.5537,18599989333850.883,18627836800000.0,18605274800000.0,2408499576.9351287,18604720296919.457,12583656800000.0,968622632193.2772,18605274800000.0,1274191975396.397,18605274800000.0,18605274800000.0,0.0,0.0,1564131400755.1802,715968678936.6431,0.0,36041299076.5713,256522334051.01648,256758927000.0,256762515385.0,71381652.03769483,256759347214.28253,172673138442.0,11712638226.490658,256762515385.0,20630716078.32213,256762515385.0,256762515385.0,0.0,0.0,20328851500.880974,7429081217.746096,256762515385.0,1603903.0,3735.76927854,82578.0,65168.0,17410.0,147746.0,4142.554767290349,3006.229698476149,5033.934048038373,5202.128218335261,"Jacksonville, FL",27260.0,2.8,2.8,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.7,2.6,2.7,2.6,2.7,2.6,2.7,2.5,2.6,2.5,2.5,2.7,3.0,3.3,3.7,4.1,4.3,4.1,3.8,3.2,3.1,3.0,3.1,3.5,3.5,3.6,3.7,3.9,4.0,4.0,4.2,4.6,5.2,5.0,5.2,719376.0,736888.0,754037.0,768174.0,780684.0,775777.0,798149.0,827809.0,848408.0,855959.0,680374.0,702080.0,722996.0,741049.0,755511.0,725064.0,764821.0,803019.0,822140.0,826416.0,39002.0,34808.0,31041.0,27125.0,25173.0,50713.0,33328.0,24790.0,26268.0,29543.0
27340,"Jacksonville, NC",North Carolina,0.0,42714.750447594895,0.0,54864.89687278719,193914.04335865928,2015125.965579204,8654275.712413313,55058.67063563166,17399.99999999588,783618.0207907278,1391094.8992032434,112474.661914322,4658095.128310173,0.0,0.0,296376.40531550086,727251.3664765928,0.0,18271.296970767016,0.0,334644.1,71934.00117396946,17974.72107068584,178686811.0934139,241477.97932188128,4500.000000000008,124454.55636350437,429967.8334909139,29521.051686595914,1374273.4758877463,0.0,0.0,2246041.7809566944,190500.01167412527,0.0,128492269591.01392,0.0,2373081600000.0,2354208400000.0,2354208348429.184,2354208348429.184,2351342156380.6274,15347696067.168367,2354208400000.0,81445816327.73987,2354208400000.0,2354208400000.0,0.0,0.0,437824667512.18713,2354208348429.184,0.0,2698692925.769581,0.0,30154379000.0,30154796841.0,30154796174.862648,30154796174.862648,30123585274.608395,269404846.66297084,30154796841.0,1741202501.0941236,30154796841.0,30154796841.0,0.0,0.0,5324451030.114991,30154796174.862648,30154796841.0,202949.0,914.33174898,29524.0,25154.0,4370.0,54678.0,2664.289961697112,1996.0633757473731,3344.996113600134,3313.1773269778364,"Jacksonville, NC",27340.0,3.4,3.2,2.9,2.8,2.8,2.9,3.0,3.0,3.0,3.1,3.2,3.0,2.9,2.7,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.9,2.9,3.0,3.0,3.2,3.4,3.5,3.5,3.5,3.5,3.4,3.2,3.2,3.0,3.0,3.1,3.1,3.2,3.3,3.3,3.6,3.9,4.0,4.1,62940.0,66673.0,67361.0,67118.0,67967.0,66492.0,69111.0,72416.0,74035.0,74115.0,59272.0,63084.0,64044.0,64069.0,65060.0,61991.0,65807.0,69570.0,71331.0,71343.0,3668.0,3589.0,3317.0,3049.0,2907.0,4501.0,3304.0,2846.0,2704.0,2772.0
27500,"Janesville-Beloit, WI",Wisconsin,0.0,0.0,2139425.357981957,39327.68136366168,7505.59608121112,675901.1507746977,68.15366278193231,613457.7369304934,17400.000000000215,687409.4139810298,21773.7510461514,906309.0509316988,5807674.639780309,0.0,0.0,2800.909348370497,346812.09843794827,0.0,0.0,297.16853118559527,215792.8,941289.5973142256,3753.1753900623594,15831.923465902224,56065.34433500385,104999.99999999952,71704.10712522813,97690.03527972152,1346004.8607513774,5593956.523183879,0.0,0.0,32532.773751683617,990.5224324669676,0.0,0.0,1897852773873.088,1898769200000.0,1897852800000.0,1897852773873.088,1887221112545.916,1897071198884.0312,294613260017.3091,1897852800000.0,27777315215.11944,1897852800000.0,1897852800000.0,0.0,0.0,120012294475.14548,1897852773873.088,0.0,0.0,36533987726.10399,36533554000.0,36533987861.0,36533987726.10399,36222349806.1283,36528570351.52792,5953179755.1104965,36533987861.0,695982612.7784362,36533987861.0,36533987861.0,0.0,0.0,2435194934.4875007,36533987726.10398,36533987861.0,163608.0,733.48890498,6131.0,6307.0,-176.0,12438.0,706.2421680981673,725.9655639215954,998.3195881079364,1027.3349015778642,"Janesville-Beloit, WI",27500.0,2.3,2.2,2.0,2.0,1.9,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.1,2.1,2.1,2.1,2.2,2.2,2.3,2.4,2.5,2.6,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.7,3.1,3.1,3.2,83422.0,82407.0,83546.0,83299.0,83804.0,84062.0,84170.0,84130.0,86358.0,87281.0,79202.0,78785.0,80401.0,80538.0,80749.0,77836.0,80331.0,81252.0,83571.0,84471.0,4220.0,3622.0,3145.0,2761.0,3055.0,6226.0,3839.0,2878.0,2787.0,2810.0
27620,"Jefferson City, MO",Missouri,0.0,0.0,401402.2535701913,795814.1891049963,372570.34754191776,5343708.863656827,190.46447981122995,934082.2442659136,76881.39129180841,651699.3233957859,753443.9015768146,1729484.7403992212,6760240.441775982,0.0,0.0,3631.285541285988,67306.11207059857,0.0,0.0,105.36341325212469,2204325.9,324503.7016362476,132274.8893117883,33038.844139733694,5002480.739886209,120008.91221500844,25314.739674694563,238809.52771491252,394647.75031892414,3293720.9339737734,0.0,0.0,744585.563325949,441753.195456841,0.0,0.0,1738039600000.0,1743584400000.0,1738039600000.0,1738039600000.0,1725197660683.5825,1737983025170.601,832901348154.5361,1738039600000.0,28694938643.631824,1738039600000.0,1738039600000.0,0.0,0.0,215113080308.8421,1738039600000.0,0.0,0.0,34759372756.0,34758940000.0,34759372756.0,34759372756.0,34526491102.807175,34758575491.73245,17157273901.418018,34759372756.0,1007040443.624494,34759372756.0,34759372756.0,0.0,0.0,4359161605.962619,34759372756.0,34759372756.0,149831.0,2301.60807435,8388.0,7939.0,449.0,16327.0,917.7733925103736,937.3713245027288,1317.969271265457,1305.3964914921444,"Jefferson City, MO",27620.0,2.4,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.2,2.2,2.1,2.2,2.2,2.3,2.3,2.3,2.4,2.5,2.5,2.4,2.4,2.3,2.3,2.4,2.5,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.7,2.9,3.2,3.5,3.7,74992.0,74245.0,73072.0,72243.0,73279.0,72850.0,72866.0,73337.0,75001.0,76593.0,71726.0,71410.0,70717.0,70277.0,71313.0,69634.0,70636.0,71724.0,72994.0,74212.0,3266.0,2835.0,2355.0,1966.0,1966.0,3216.0,2230.0,1613.0,2007.0,2381.0
27740,"Johnson City, TN",Tennessee,0.0,0.0,187758.60997523603,323180.07893522485,197456.8982099349,0.0,8238.788169669117,23955.21285414839,111822.43245369168,823764.2694887966,1820157.122297933,1377136.4539257758,832787.4989537797,0.0,0.0,6621.026612406907,90590.2653169032,0.0,0.0,862.324245655165,1295781.8,147931.16846299983,0.0,403836.1610139868,194524.806592704,164397.79504561253,41277.47973888954,2322277.0228528017,245066.42284177223,1084314.5043347585,0.0,0.0,9892.064411699395,9528.744885376782,0.0,0.0,2402615200000.0,2404506000000.0,2402615200000.0,0.0,2378777456028.237,2400772401397.799,1557220599066.095,2402615200000.0,85829065614.18456,2402615200000.0,2402615200000.0,0.0,0.0,79794623075.34358,2402615200000.0,0.0,0.0,30236920704.0,30236328000.0,30236920704.0,0.0,29903668965.997223,30213657904.01744,18057904353.052425,30236920704.0,1274832245.441925,30236920704.0,30236920704.0,0.0,0.0,833466886.0903429,30236920704.0,30236920704.0,207122.0,872.62308237,11484.0,10224.0,1260.0,21708.0,1233.592720471388,1079.521653326139,1662.7777963396072,1614.7801707972512,"Johnson City, TN",27740.0,3.2,3.1,3.0,3.2,3.0,3.1,3.1,3.0,3.0,2.8,2.8,2.7,2.8,2.8,2.8,2.9,3.0,3.2,3.2,3.2,3.0,3.2,3.3,3.3,3.3,3.4,3.6,3.6,3.7,3.7,3.8,3.5,3.6,3.5,3.5,3.5,3.4,3.6,3.7,3.6,3.9,4.4,4.7,5.0,5.6,88718.0,93554.0,94481.0,95083.0,96333.0,94729.0,95923.0,96206.0,96160.0,96944.0,83477.0,88860.0,90711.0,91594.0,92903.0,88718.0,92193.0,93001.0,92970.0,93526.0,5241.0,4694.0,3770.0,3489.0,3430.0,6011.0,3730.0,3205.0,3190.0,3418.0
27780,"Johnstown, PA",Pennsylvania,0.0,0.0,449519.7456903231,13150.59492282086,36670.147737996085,0.0,25234.14416574708,9172.416888635507,21789.83101076487,682919.3481953866,707642.7934223625,513887.7695454339,547505.357601599,0.0,0.0,2288.856855504227,144528.20168352342,0.0,0.0,2477.020165952089,50941.1,20031.30072067202,0.0,1623071.7813411837,46184.54645468608,138162.8357769242,9241.006699468606,22692.690558888677,50881.578977959965,1030082.4359051927,0.0,0.0,30256.934262243805,89342.02073571754,0.0,0.0,1548216359973.82,1548275200000.0,1548217200000.0,0.0,1546835015633.8528,1543777315977.0088,892306163781.952,1548217200000.0,67829467706.91587,1548217200000.0,1548217200000.0,0.0,0.0,378133783647.7778,1548216359973.8198,0.0,0.0,33263658150.1726,33263165000.0,33263671629.0,0.0,33238243060.44664,33158327909.88024,18228532502.677982,33263671629.0,2344196788.7796464,33263671629.0,33263671629.0,0.0,0.0,7543854094.960291,33263658150.172592,33263671629.0,133467.0,699.72498492,5708.0,5235.0,473.0,10943.0,698.5578000423444,684.2097631574692,1000.7407256627464,953.851141426166,"Johnstown, PA",27780.0,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.1,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.9,2.0,2.1,2.3,62893.0,63645.0,61836.0,60462.0,60111.0,58579.0,57128.0,56878.0,57123.0,56652.0,58673.0,59452.0,58120.0,57291.0,57016.0,53272.0,53452.0,54028.0,54637.0,54242.0,4220.0,4193.0,3716.0,3171.0,3095.0,5307.0,3676.0,2850.0,2486.0,2410.0
27860,"Jonesboro, AR",Arkansas,0.0,0.0,0.0,11644279.862364857,202017.4183573637,1429885.427246702,2784.577482823283,497025.1662058417,34799.9999999958,141931.901974588,1846878.920066798,612070.4045397483,14654878.965162212,0.0,0.0,2299.8971399949032,13711.61297482415,0.0,0.0,0.0,18895259.3,94978.13650224153,2369.8844781650646,216131.15141188027,564191.038585239,8999.999999999998,15229.232676992136,527206.1676376148,224219.0053818054,4027527.966074326,0.0,0.0,21561.24299440224,24700.610684789783,0.0,0.0,0.0,1556673600000.0,1555966000000.0,1555965753600.224,1554590067748.796,1555818148724.7012,81240657510.58348,1555966000000.0,156991946998.39178,1555966000000.0,1555966000000.0,0.0,0.0,254066131031.24973,1555965753600.2236,0.0,0.0,0.0,23265913000.0,23266247874.0,23266238859.35713,23254759695.83473,23265477901.7225,810849553.5414208,23266247874.0,3363762641.6063843,23266247874.0,23266247874.0,0.0,0.0,3472896037.766699,23266238859.35713,23266247874.0,134135.0,1491.25464618,9302.0,7580.0,1722.0,16882.0,1315.9099513264575,942.2324553951642,1690.4268691664836,1543.1445168875143,"Jonesboro, AR",27860.0,3.1,2.9,2.9,3.1,3.0,2.9,2.9,2.8,2.7,2.6,2.5,2.6,2.6,2.6,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.8,2.9,2.9,3.0,3.0,3.0,2.9,3.0,3.1,3.1,3.0,3.0,2.9,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.4,3.3,3.4,61054.0,59226.0,60562.0,61287.0,62641.0,62642.0,63084.0,64432.0,65046.0,66328.0,58276.0,57107.0,58518.0,59269.0,60765.0,59088.0,60891.0,62612.0,63209.0,64215.0,2778.0,2119.0,2044.0,2018.0,1876.0,3554.0,2193.0,1820.0,1837.0,2113.0
27900,"Joplin, MO-KS","Kansas, Missouri",0.0,0.0,473392.0980501768,431035.88197861786,34680.08463371913,5042965.32160984,789.6006087999988,21339.290304682047,52199.99999999703,739271.026555667,2127749.363491058,1983085.0605140468,12172543.37021546,0.0,0.0,27658.25697248437,979217.9441147784,0.0,0.0,97.47346015954226,1601682.7000000002,303112.69085585466,16314.10371576176,104905.34885228792,4635197.2809528895,13499.99999999999,121078.94532670878,1174149.8937488955,3937440.045431336,7386447.766653994,0.0,0.0,1174533.7415300866,196337.9637536777,0.0,0.0,2326449600000.0,2328943600000.0,2326449600000.0,2326449600000.0,2326449600000.0,2326427981593.858,357020820861.8048,2326449600000.0,66020111161.453445,2326449600000.0,2326449600000.0,0.0,0.0,127735915319.83606,2326449600000.0,0.0,0.0,41566158347.0,41565611000.0,41566158347.0,41566158347.0,41566158347.0,41565948333.62513,5901760230.487616,41566158347.0,1263150296.7859528,41566158347.0,41566158347.0,0.0,0.0,2379111657.536405,41566158347.0,41566158347.0,200556.0,1877.63597268,8363.0,7449.0,914.0,15812.0,902.1734866421205,890.9399530832592,1313.4549859054937,1221.2518167847284,"Joplin, MO-KS",27900.0,2.9,2.7,2.6,2.6,2.5,2.6,2.6,2.6,2.6,2.5,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.5,2.6,2.6,2.7,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.3,2.3,2.3,2.3,2.5,2.8,2.9,3.1,3.2,3.4,96270.0,96161.0,94404.0,94239.0,95224.0,93008.0,94080.0,95133.0,96961.0,98281.0,91971.0,92088.0,91085.0,91471.0,92321.0,87774.0,90792.0,92805.0,94040.0,94764.0,4299.0,4073.0,3319.0,2768.0,2903.0,5234.0,3288.0,2328.0,2921.0,3517.0
